Lead_ID,Customer_Name,Age,Gender,Region,Industry,Revenue_Potential,Lead_Source,Stage,Time_Spent_in_Stage_Days,Engagement_Score,Converted,Preferred_Contact_Method,Competitor_Consideration,Marketing_Spend,Discount_Offered,Customer_Feedback
LEAD008577,Customer_8577,36,Female,North,Technology,96545.35,SEO,Awareness,98,58.84,0,In-Person,0,2765.05,21.84,No Feedback
LEAD008578,Customer_8578,40,Male,South,Travel,72480.62,SEO,Interest,63,53.91,0,In-Person,0,9235.55,20.0,Neutral
LEAD008579,Customer_8579,25,Female,North,Technology,89227.58,Email,Awareness,5,50.17,0,Email,0,9639.31,9.62,Positive
LEAD008580,Customer_8580,55,Female,North,Finance,53289.84,Social Media,Consideration,8,17.01,0,Email,0,4565.96,24.38,No Feedback
LEAD008581,Customer_8581,35,Prefer Not to Say,North,Technology,10477.86,Cold Call,Evaluation,18,49.28,1,None,0,398.33,19.15,Positive
LEAD008582,Customer_8582,43,Female,West,Manufacturing,14641.04,Social Media,Awareness,22,77.71,0,Phone,0,8062.48,18.71,Negative
LEAD008583,Customer_8583,60,Female,Central,Finance,95814.17,Email,Awareness,31,54.68,1,In-Person,0,5136.66,4.38,Positive
LEAD008584,Customer_8584,43,Male,East,Technology,34510.78,Website,Consideration,27,42.77,0,In-Person,0,8730.83,12.11,Positive
LEAD008585,Customer_8585,58,Female,West,Retail,39054.52,Website,Interest,111,93.99,1,None,0,2074.93,13.62,Positive
LEAD008586,Customer_8586,32,Male,North,Travel,97438.74,SEO,Intent,15,2.04,0,Chat,1,2965.9,29.97,Positive
LEAD008587,Customer_8587,31,Male,West,Retail,47903.11,Referral,Awareness,41,12.67,0,Email,0,4947.87,28.12,Negative
LEAD008588,Customer_8588,24,Female,East,Retail,1874.63,Referral,Awareness,97,89.56,0,None,0,6088.81,24.43,No Feedback
LEAD008589,Customer_8589,42,Female,East,Manufacturing,54837.65,Event,Purchase,40,11.91,0,Chat,0,6012.99,3.63,Positive
LEAD008590,Customer_8590,19,Male,West,Education,73168.16,Social Media,Purchase,116,55.66,0,None,0,7117.7,22.46,Positive
LEAD008591,Customer_8591,65,Female,North,Manufacturing,54384.83,Website,Evaluation,60,91.95,0,Phone,0,3868.18,20.63,Positive
LEAD008592,Customer_8592,23,Male,East,Travel,64937.45,SEO,Intent,83,68.51,0,Email,0,5624.08,6.66,No Feedback
LEAD008593,Customer_8593,26,Male,East,Technology,51787.95,Referral,Interest,5,44.09,0,None,0,3579.99,14.41,Negative
LEAD008594,Customer_8594,73,Female,East,Technology,22919.15,SEO,Awareness,62,8.12,0,In-Person,0,8646.9,14.45,Neutral
LEAD008595,Customer_8595,59,Other,West,Healthcare,9290.71,Website,Interest,78,20.42,0,Email,0,2615.15,13.94,Neutral
LEAD008596,Customer_8596,38,Female,East,Education,2065.94,Email,Awareness,30,70.54,1,In-Person,0,4617.5,15.06,Neutral
LEAD008597,Customer_8597,28,Male,West,Travel,68832.86,Event,Awareness,102,69.21,0,Email,0,7636.9,22.74,Neutral
LEAD008598,Customer_8598,67,Male,Central,Technology,39075.78,SEO,Intent,4,58.52,0,None,0,4928.91,20.57,Neutral
LEAD008599,Customer_8599,24,Male,North,Finance,51424.51,Cold Call,Awareness,84,52.24,0,Phone,0,160.72,27.16,Negative
LEAD008600,Customer_8600,49,Male,South,Finance,12169.17,Website,Intent,32,28.99,0,Phone,0,350.12,15.18,Neutral
LEAD008601,Customer_8601,57,Male,South,Manufacturing,55694.99,Referral,Consideration,108,64.22,1,Chat,0,9263.95,12.4,No Feedback
LEAD008602,Customer_8602,57,Male,West,Manufacturing,25145.26,Website,Interest,61,94.73,0,Email,0,7175.61,26.41,Neutral
LEAD008603,Customer_8603,44,Prefer Not to Say,South,Manufacturing,81626.44,Referral,Awareness,83,65.51,0,Chat,0,5767.96,20.08,No Feedback
LEAD008604,Customer_8604,30,Female,North,Travel,59924.78,Event,Interest,106,88.19,1,In-Person,1,7444.48,5.96,Neutral
LEAD008605,Customer_8605,19,Male,North,Travel,6742.87,Referral,Intent,72,71.59,1,None,0,2576.87,23.53,Neutral
LEAD008606,Customer_8606,30,Female,Central,Manufacturing,21883.96,Email,Consideration,88,75.2,0,None,0,5849.36,9.02,Negative
LEAD008607,Customer_8607,21,Male,Central,Education,23813.58,Event,Purchase,79,13.0,0,Phone,0,1366.82,7.02,Positive
LEAD008608,Customer_8608,73,Male,South,Retail,80428.89,SEO,Consideration,88,9.72,0,In-Person,0,8271.72,2.12,No Feedback
LEAD008609,Customer_8609,21,Male,Central,Retail,49133.07,Referral,Consideration,32,31.72,0,None,0,7060.24,11.04,Neutral
LEAD008610,Customer_8610,43,Female,West,Travel,64545.56,Referral,Awareness,113,37.61,1,None,0,9222.23,17.18,Positive
LEAD008611,Customer_8611,40,Male,West,Technology,48974.24,Email,Interest,102,63.77,1,None,1,7319.09,28.15,Positive
LEAD008612,Customer_8612,37,Male,South,Retail,40920.85,Cold Call,Intent,108,39.76,0,Email,1,8837.81,21.02,No Feedback
LEAD008613,Customer_8613,47,Male,North,Education,82433.91,Event,Consideration,53,31.82,0,In-Person,1,2785.29,3.32,Positive
LEAD008614,Customer_8614,42,Female,North,Healthcare,82355.14,Email,Intent,97,99.41,0,In-Person,0,2507.56,23.09,Negative
LEAD008615,Customer_8615,74,Male,North,Retail,84228.59,Website,Evaluation,55,59.26,0,Email,0,5760.75,18.75,Positive
LEAD008616,Customer_8616,44,Male,West,Manufacturing,95717.49,Social Media,Evaluation,112,6.37,0,Email,0,3551.84,5.65,Neutral
LEAD008617,Customer_8617,37,Other,South,Technology,33418.71,Event,Awareness,72,2.02,0,In-Person,0,6743.51,4.69,Positive
LEAD008618,Customer_8618,33,Prefer Not to Say,West,Finance,70799.39,Cold Call,Interest,57,73.48,1,None,0,9744.84,26.41,Positive
LEAD008619,Customer_8619,68,Female,West,Travel,34126.31,Email,Evaluation,60,46.26,0,Phone,0,1124.5,26.81,Positive
LEAD008620,Customer_8620,21,Other,South,Healthcare,89321.32,Website,Interest,86,89.48,0,In-Person,0,8319.46,8.14,Negative
LEAD008621,Customer_8621,26,Female,North,Education,53114.96,Social Media,Consideration,110,74.43,0,Chat,0,3528.92,16.37,Negative
LEAD008622,Customer_8622,24,Male,East,Healthcare,37508.35,Referral,Evaluation,53,79.34,0,Phone,0,5689.93,13.76,Positive
LEAD008623,Customer_8623,64,Female,North,Education,1256.93,Cold Call,Interest,72,21.5,0,None,0,780.05,23.85,Neutral
LEAD008624,Customer_8624,37,Female,West,Finance,67621.95,Cold Call,Evaluation,47,34.66,1,Phone,0,978.69,17.46,Negative
LEAD008625,Customer_8625,58,Female,West,Travel,45775.22,Event,Interest,44,68.05,1,Phone,0,9151.94,10.38,Positive
LEAD008626,Customer_8626,58,Female,Central,Finance,10013.42,Referral,Interest,90,84.32,0,Phone,1,1946.77,25.58,Positive
LEAD008627,Customer_8627,49,Female,West,Manufacturing,38448.64,Social Media,Intent,80,81.01,0,In-Person,1,4736.29,14.43,Neutral
LEAD008628,Customer_8628,18,Female,East,Retail,51559.51,Event,Purchase,65,33.71,0,Phone,0,5516.49,12.1,Neutral
LEAD008629,Customer_8629,26,Female,South,Retail,33492.15,Referral,Interest,60,59.17,0,Email,0,4511.16,29.9,Neutral
LEAD008630,Customer_8630,57,Female,East,Healthcare,77109.59,Social Media,Awareness,102,0.34,0,Chat,0,5910.63,22.35,Positive
LEAD008631,Customer_8631,36,Male,North,Retail,73705.16,Cold Call,Consideration,69,93.29,0,Phone,0,7546.9,26.29,Neutral
LEAD008632,Customer_8632,57,Prefer Not to Say,West,Retail,12078.49,Event,Interest,119,27.84,0,Phone,0,4579.36,29.46,No Feedback
LEAD008633,Customer_8633,53,Female,West,Travel,51613.57,Social Media,Intent,1,12.35,0,In-Person,0,3759.65,15.35,Positive
LEAD008634,Customer_8634,51,Male,West,Finance,46233.35,SEO,Consideration,91,77.6,0,Phone,0,2647.08,10.82,Neutral
LEAD008635,Customer_8635,71,Female,Central,Finance,75419.74,Email,Intent,10,71.13,0,Email,0,994.17,1.85,Negative
LEAD008636,Customer_8636,51,Female,Central,Finance,48894.78,Event,Interest,98,36.9,0,Chat,0,5156.1,28.37,Neutral
LEAD008637,Customer_8637,40,Female,West,Finance,32115.21,Cold Call,Interest,65,39.83,0,Email,0,364.54,16.57,Negative
LEAD008638,Customer_8638,18,Female,West,Retail,47177.24,Social Media,Awareness,86,70.21,0,Chat,0,9431.98,16.07,Neutral
LEAD008639,Customer_8639,53,Female,South,Education,47800.02,Website,Awareness,21,2.39,0,Chat,0,473.29,24.27,Positive
LEAD008640,Customer_8640,73,Male,North,Education,18601.9,Social Media,Consideration,34,95.25,0,In-Person,0,3733.81,11.05,Positive
LEAD008641,Customer_8641,40,Male,West,Finance,36073.91,Social Media,Interest,17,92.82,0,Phone,0,2757.62,4.73,Neutral
LEAD008642,Customer_8642,46,Male,West,Finance,41682.8,SEO,Consideration,11,39.85,0,In-Person,1,180.9,5.86,Negative
LEAD008643,Customer_8643,40,Female,Central,Education,6001.65,SEO,Evaluation,25,74.6,1,In-Person,1,6171.13,7.12,No Feedback
LEAD008644,Customer_8644,64,Male,North,Technology,63144.36,Event,Intent,1,56.65,0,Chat,1,1511.96,5.76,Negative
LEAD008645,Customer_8645,40,Female,West,Education,21498.79,Event,Intent,23,70.3,1,Email,0,8111.57,23.78,Positive
LEAD008646,Customer_8646,59,Female,South,Education,34279.09,Cold Call,Evaluation,57,90.77,0,Email,1,5774.51,23.7,Neutral
LEAD008647,Customer_8647,44,Female,East,Manufacturing,18367.71,Social Media,Consideration,67,42.96,1,None,0,9798.52,5.32,Neutral
LEAD008648,Customer_8648,44,Male,East,Education,74426.66,Referral,Purchase,25,43.06,0,In-Person,0,8062.27,7.54,Positive
LEAD008649,Customer_8649,56,Female,North,Travel,55515.01,Website,Intent,81,83.85,0,Email,0,4410.76,28.13,Positive
LEAD008650,Customer_8650,44,Male,West,Education,20240.39,Referral,Consideration,29,2.33,0,Email,0,9179.81,18.46,Neutral
LEAD008651,Customer_8651,40,Female,North,Technology,20125.77,Event,Awareness,66,25.56,0,Phone,0,9862.11,11.29,No Feedback
LEAD008652,Customer_8652,40,Female,Central,Retail,23112.93,Referral,Intent,101,13.97,0,None,0,5892.19,17.64,Positive
LEAD008653,Customer_8653,38,Female,East,Finance,95885.42,SEO,Consideration,109,89.74,0,Email,0,5824.9,9.28,No Feedback
LEAD008654,Customer_8654,24,Female,South,Travel,47703.06,Referral,Interest,107,56.46,0,In-Person,0,2115.57,22.65,Positive
LEAD008655,Customer_8655,38,Female,East,Retail,92972.96,Cold Call,Interest,70,4.04,1,Email,0,8080.96,10.2,Positive
LEAD008656,Customer_8656,62,Female,Central,Healthcare,99150.27,Email,Intent,53,41.71,0,In-Person,0,9272.62,3.38,Negative
LEAD008657,Customer_8657,72,Male,West,Retail,51239.11,Website,Intent,15,82.53,1,Phone,0,3569.17,18.52,Negative
LEAD008658,Customer_8658,37,Male,North,Technology,8974.56,Email,Consideration,54,9.34,0,Email,0,2882.78,4.05,Negative
LEAD008659,Customer_8659,73,Female,South,Technology,81210.61,Email,Awareness,91,29.52,0,Phone,1,8987.93,26.33,No Feedback
LEAD008660,Customer_8660,49,Female,North,Manufacturing,61241.42,Cold Call,Intent,63,89.43,1,None,0,917.24,8.05,Negative
LEAD008661,Customer_8661,56,Female,West,Travel,7818.12,Social Media,Purchase,117,6.48,0,Email,0,1033.47,22.98,Positive
LEAD008662,Customer_8662,71,Male,North,Finance,49190.78,Social Media,Interest,119,99.61,0,Email,0,9424.8,14.46,Negative
LEAD008663,Customer_8663,61,Male,West,Technology,66413.96,Cold Call,Evaluation,97,30.97,1,Chat,0,6765.61,24.87,No Feedback
LEAD008664,Customer_8664,23,Male,North,Technology,44612.86,Event,Interest,8,3.74,1,Phone,0,5476.42,11.71,Negative
LEAD008665,Customer_8665,70,Other,West,Retail,57891.66,Cold Call,Awareness,47,15.81,0,In-Person,0,9748.96,7.48,Positive
LEAD008666,Customer_8666,35,Female,East,Healthcare,93537.3,SEO,Interest,66,64.07,0,In-Person,0,974.37,27.76,Positive
LEAD008667,Customer_8667,23,Male,West,Travel,14498.87,Event,Interest,117,13.34,0,Email,0,7105.62,1.0,Neutral
LEAD008668,Customer_8668,25,Female,East,Finance,48694.02,Event,Evaluation,79,76.17,0,Email,0,4612.78,8.38,Neutral
LEAD008669,Customer_8669,67,Male,South,Manufacturing,1335.7,Event,Consideration,55,39.48,0,Chat,0,6650.62,4.77,No Feedback
LEAD008670,Customer_8670,71,Male,West,Education,43965.82,Website,Awareness,98,89.78,0,Chat,0,1824.84,11.53,Neutral
LEAD008671,Customer_8671,19,Female,South,Travel,21098.62,Referral,Interest,83,7.91,0,None,1,5789.9,10.03,Neutral
LEAD008672,Customer_8672,57,Female,North,Manufacturing,23095.71,Email,Awareness,65,39.63,1,None,0,8371.48,29.11,Negative
LEAD008673,Customer_8673,63,Female,West,Healthcare,23490.6,SEO,Awareness,118,58.94,1,Email,0,9599.08,6.78,Neutral
LEAD008674,Customer_8674,37,Male,West,Education,76058.56,Social Media,Consideration,14,84.53,1,None,1,2167.66,0.83,Neutral
LEAD008675,Customer_8675,59,Male,North,Education,51050.55,Event,Awareness,35,53.53,0,None,1,9875.61,29.85,Neutral
LEAD008676,Customer_8676,73,Male,Central,Healthcare,38351.4,SEO,Consideration,88,75.08,0,Phone,0,3833.89,11.78,Negative
LEAD008677,Customer_8677,30,Male,North,Travel,577.14,Event,Interest,48,62.77,1,Chat,0,7486.87,10.87,Positive
LEAD008678,Customer_8678,55,Female,West,Manufacturing,83651.49,SEO,Awareness,57,28.95,0,Chat,1,6065.2,20.12,Neutral
LEAD008679,Customer_8679,25,Female,North,Education,509.78,Cold Call,Evaluation,29,40.35,0,None,0,2052.24,13.52,Positive
LEAD008680,Customer_8680,43,Male,East,Education,80880.47,Cold Call,Interest,55,84.37,0,None,1,5251.42,27.21,Positive
LEAD008681,Customer_8681,27,Female,South,Education,72871.24,Referral,Evaluation,39,10.83,0,Phone,0,5462.23,12.29,Negative
LEAD008682,Customer_8682,26,Female,East,Travel,12541.98,Cold Call,Interest,48,96.83,0,In-Person,0,5695.39,16.68,Negative
LEAD008683,Customer_8683,45,Female,South,Healthcare,62228.52,Email,Evaluation,37,63.05,0,Email,0,2250.79,11.31,Neutral
LEAD008684,Customer_8684,24,Other,East,Technology,1610.64,SEO,Consideration,104,42.13,0,Phone,0,8948.58,3.81,Neutral
LEAD008685,Customer_8685,18,Female,North,Education,22748.07,Social Media,Interest,112,86.71,1,Chat,0,1444.69,24.18,Negative
LEAD008686,Customer_8686,50,Male,Central,Travel,24479.85,Event,Interest,78,57.19,0,In-Person,0,7608.25,27.29,Neutral
LEAD008687,Customer_8687,60,Male,West,Travel,98095.91,Event,Evaluation,41,69.71,1,Email,0,2999.99,13.76,Positive
LEAD008688,Customer_8688,66,Male,North,Technology,57295.68,Referral,Consideration,20,10.07,0,Chat,0,636.96,19.44,Neutral
LEAD008689,Customer_8689,30,Female,Central,Travel,1394.53,Event,Awareness,46,82.88,1,In-Person,0,8223.03,10.93,Negative
LEAD008690,Customer_8690,51,Female,Central,Retail,13319.75,SEO,Intent,64,91.45,0,Chat,0,9316.66,8.98,No Feedback
LEAD008691,Customer_8691,28,Male,East,Retail,19590.91,Referral,Interest,59,8.82,0,In-Person,0,5568.02,22.59,Positive
LEAD008692,Customer_8692,64,Male,South,Retail,82278.64,SEO,Intent,60,22.54,0,In-Person,0,8070.39,15.83,Positive
LEAD008693,Customer_8693,65,Female,Central,Healthcare,68030.87,Website,Interest,76,40.8,0,Chat,1,8478.52,0.51,No Feedback
LEAD008694,Customer_8694,46,Female,West,Manufacturing,48570.08,Referral,Consideration,48,51.01,0,Email,0,6788.58,21.66,Negative
LEAD008695,Customer_8695,65,Male,South,Finance,81175.87,Social Media,Purchase,118,90.56,1,Chat,0,3503.14,26.41,Positive
LEAD008696,Customer_8696,64,Female,West,Travel,47662.69,Email,Consideration,34,99.88,0,Chat,0,7354.03,14.2,Positive
LEAD008697,Customer_8697,44,Female,West,Technology,81685.72,Cold Call,Awareness,64,74.61,0,Email,1,9754.16,3.44,Negative
LEAD008698,Customer_8698,52,Other,West,Manufacturing,22310.69,Email,Intent,30,74.16,0,None,1,1178.26,4.03,Neutral
LEAD008699,Customer_8699,55,Female,Central,Manufacturing,92957.85,Email,Interest,34,78.2,0,Email,1,4429.17,17.67,Positive
LEAD008700,Customer_8700,42,Female,West,Manufacturing,95746.07,Social Media,Consideration,55,16.51,0,In-Person,0,7161.58,15.5,Positive
LEAD008701,Customer_8701,64,Male,East,Manufacturing,63967.8,Website,Awareness,87,41.51,0,Email,0,1211.21,18.61,Neutral
LEAD008702,Customer_8702,57,Female,West,Healthcare,63572.36,Event,Consideration,17,76.64,1,In-Person,1,3591.78,27.57,No Feedback
LEAD008703,Customer_8703,62,Male,South,Technology,56743.24,Referral,Interest,86,90.3,0,None,0,5337.84,18.18,Neutral
LEAD008704,Customer_8704,68,Female,South,Manufacturing,43560.5,Website,Interest,73,92.8,0,In-Person,0,4462.92,29.83,Neutral
LEAD008705,Customer_8705,32,Female,South,Finance,18284.05,Website,Interest,83,0.16,1,Phone,1,8165.23,5.58,Positive
LEAD008706,Customer_8706,19,Male,East,Manufacturing,19675.08,Website,Intent,21,92.31,0,Email,0,4311.68,24.37,Positive
LEAD008707,Customer_8707,31,Male,East,Travel,65418.51,Cold Call,Intent,49,94.75,0,Phone,1,2664.24,24.93,No Feedback
LEAD008708,Customer_8708,31,Male,South,Healthcare,46985.31,Email,Interest,43,0.2,1,None,1,9626.18,1.05,No Feedback
LEAD008709,Customer_8709,63,Female,East,Education,22957.07,Email,Awareness,53,1.2,0,None,0,7663.43,27.47,No Feedback
LEAD008710,Customer_8710,72,Female,East,Education,9655.31,Website,Awareness,23,27.04,1,Email,0,7673.73,24.56,Positive
LEAD008711,Customer_8711,58,Female,South,Travel,95936.91,Website,Interest,62,5.8,1,In-Person,0,551.62,20.24,Neutral
LEAD008712,Customer_8712,41,Female,North,Education,69001.22,SEO,Consideration,112,62.05,0,None,0,4748.89,17.68,Negative
LEAD008713,Customer_8713,22,Male,North,Healthcare,19477.56,Referral,Interest,62,44.57,0,Phone,0,4989.9,3.16,Negative
LEAD008714,Customer_8714,51,Male,East,Finance,75083.57,Cold Call,Awareness,2,23.46,0,Email,0,9038.31,5.2,Neutral
LEAD008715,Customer_8715,61,Male,Central,Finance,17331.67,Referral,Interest,96,79.09,1,Chat,0,1478.99,13.05,Neutral
LEAD008716,Customer_8716,49,Male,East,Retail,59126.88,Cold Call,Consideration,62,17.19,0,Phone,0,4766.81,18.52,Positive
LEAD008717,Customer_8717,45,Female,East,Travel,56940.53,SEO,Consideration,19,76.62,1,None,1,7962.99,29.43,Positive
LEAD008718,Customer_8718,63,Other,North,Retail,11275.19,Event,Interest,70,97.3,0,Phone,0,6630.26,22.42,Neutral
LEAD008719,Customer_8719,30,Male,Central,Retail,66555.81,Website,Interest,44,58.15,0,Phone,1,4932.23,26.17,Positive
LEAD008720,Customer_8720,33,Female,West,Technology,55949.49,Cold Call,Awareness,87,82.53,0,Phone,1,4802.46,20.16,Neutral
LEAD008721,Customer_8721,38,Male,East,Retail,80302.91,Email,Interest,71,9.94,1,None,0,1700.51,22.2,Negative
LEAD008722,Customer_8722,39,Prefer Not to Say,Central,Manufacturing,90865.2,Social Media,Awareness,116,30.45,0,In-Person,0,4958.99,27.41,Negative
LEAD008723,Customer_8723,40,Male,South,Retail,70874.05,Email,Intent,76,69.03,0,Phone,0,7423.45,15.87,Neutral
LEAD008724,Customer_8724,49,Male,East,Healthcare,30690.32,SEO,Interest,96,70.03,0,Phone,0,9511.94,5.35,Positive
LEAD008725,Customer_8725,29,Male,West,Finance,33065.33,Website,Interest,114,11.65,0,None,0,8525.07,0.43,Positive
LEAD008726,Customer_8726,58,Male,South,Travel,31537.08,SEO,Awareness,53,91.68,0,Email,0,5708.44,13.55,No Feedback
LEAD008727,Customer_8727,39,Male,Central,Education,86430.26,Email,Intent,95,94.95,0,Chat,0,3978.99,7.41,Negative
LEAD008728,Customer_8728,70,Male,North,Travel,48577.17,Cold Call,Consideration,102,3.17,0,None,0,1910.18,8.13,Neutral
LEAD008729,Customer_8729,40,Female,Central,Healthcare,95876.5,Cold Call,Awareness,40,81.08,0,None,0,8156.83,4.54,No Feedback
LEAD008730,Customer_8730,52,Female,Central,Finance,65670.66,Website,Awareness,32,13.77,0,None,0,8348.74,20.19,Neutral
LEAD008731,Customer_8731,42,Male,South,Healthcare,60487.99,Referral,Awareness,75,12.22,0,Chat,0,5689.03,14.66,Negative
LEAD008732,Customer_8732,70,Male,West,Manufacturing,89939.61,SEO,Interest,55,70.03,0,In-Person,0,7899.83,28.64,Neutral
LEAD008733,Customer_8733,64,Male,East,Healthcare,59167.43,SEO,Purchase,111,8.08,0,Phone,0,8841.52,25.82,Neutral
LEAD008734,Customer_8734,60,Other,East,Finance,82372.78,Cold Call,Evaluation,44,44.83,1,Phone,0,6441.75,23.25,Neutral
LEAD008735,Customer_8735,62,Female,North,Technology,50132.66,SEO,Interest,92,38.43,0,None,0,5452.49,4.55,Positive
LEAD008736,Customer_8736,47,Male,West,Travel,60064.63,Event,Consideration,2,67.91,0,Phone,0,2387.03,21.91,Positive
LEAD008737,Customer_8737,74,Male,East,Finance,26291.9,Email,Interest,29,79.63,0,In-Person,0,6179.81,5.68,Positive
LEAD008738,Customer_8738,47,Female,North,Travel,87694.1,Website,Purchase,96,21.08,1,Phone,0,2124.34,27.77,Positive
LEAD008739,Customer_8739,20,Prefer Not to Say,West,Finance,28161.08,Event,Interest,71,18.46,0,Email,0,2307.83,15.74,No Feedback
LEAD008740,Customer_8740,73,Female,Central,Finance,96358.27,Event,Purchase,29,90.65,1,In-Person,0,930.63,26.47,Neutral
LEAD008741,Customer_8741,72,Male,North,Travel,38875.23,Email,Intent,55,0.59,0,None,0,5233.21,29.96,Positive
LEAD008742,Customer_8742,48,Female,West,Finance,43809.01,Social Media,Interest,5,56.15,1,Email,0,502.16,21.74,Positive
LEAD008743,Customer_8743,53,Male,East,Healthcare,49451.92,Event,Evaluation,93,59.29,0,In-Person,0,3132.53,20.44,Positive
LEAD008744,Customer_8744,71,Female,North,Retail,38655.36,Website,Consideration,101,81.88,0,Email,0,139.76,5.14,Positive
LEAD008745,Customer_8745,53,Male,East,Technology,57719.26,Email,Consideration,2,21.74,0,In-Person,0,7200.5,9.71,Neutral
LEAD008746,Customer_8746,52,Other,South,Retail,65171.73,Referral,Awareness,118,94.94,0,Chat,0,1752.88,2.38,No Feedback
LEAD008747,Customer_8747,31,Male,North,Healthcare,17635.15,Event,Intent,113,6.9,0,Phone,0,7334.71,8.93,Positive
LEAD008748,Customer_8748,39,Male,South,Technology,83141.31,Referral,Interest,103,30.39,0,Chat,0,5386.59,26.34,Positive
LEAD008749,Customer_8749,32,Male,East,Finance,66277.81,Email,Awareness,93,24.56,0,None,0,9843.28,0.54,Neutral
